Sample,TE,All_reads,HQ_reads
SRR19973828,CR1_1_DWil_Non_LTR_retrotransposon_CR1,0.02,0.00
SRR19973828,CR1_2_DAn_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_2_DBi_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_2_DBp_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_2_DEl_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_2_DEu_Non_LTR_retrotransposon_CR1,0.03,0.00
SRR19973828,CR1_2_DF_Non_LTR_retrotransposon_CR1,0.18,0.02
SRR19973828,CR1_2_DK_Non_LTR_retrotransposon_CR1,0.01,0.00
SRR19973828,CR1_2_DPer_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_2_DRh_Non_LTR_retrotransposon_CR1,0.18,0.00
SRR19973828,CR1_2_DT_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_2_DWi_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_3_DAn_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_3_DBi_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_3_DBp_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_3_DEl_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_3_DK_Non_LTR_retrotransposon_CR1,0.02,0.00
SRR19973828,CR1_3_DPer_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_3_DT_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_3_DWi_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_4_DAn_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_4_DBi_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_4_DEl_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_4_DK_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_4_DRh_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_4_DT_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_4_DWi_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR19973828,CR1_5_DEl_Non_LTR_retrotransposon_CR1,0.01,0.00
SRR19973828,CR1_5_DK_Non_LTR_retrotransposon_CR1,0.00,0.00
